paper_id,ai_decision,ai_rank,ai_confidence
6d9e5b3dd4ee,include,2236,0.6533
f6a68745c2f0,include,2237,0.6532
95b231ae933b,include,2238,0.6532
82ed0c8b3a0d,include,2239,0.6532
fd042b9c21db,include,2240,0.6532
a1a01d02fc54,include,2241,0.6532
14d183709128,include,2242,0.6532
6342d70f5d09,include,2243,0.6532
072662982d9f,include,2244,0.6532
a47ae2275802,include,2245,0.6532
ffd9dfcbf36c,include,2246,0.6532
dde6ee456647,include,2247,0.6532
113d8801a8fc,include,2248,0.6532
78f1c44bedfc,include,2249,0.6532
4e17ca672ca8,include,2250,0.6532
9645fef07c9e,include,2251,0.6532
6613157192db,include,2252,0.6532
c0184f0c6516,include,2253,0.6532
ce66fa96d917,include,2254,0.6532
5f5a32a4d6de,include,2255,0.6532
83fc76f43a28,include,2256,0.6532
ef5ae4db575f,include,2257,0.6532
cf36401b7b8e,include,2258,0.6532
799e2f3d405e,include,2259,0.6532
db3b1e1ff5d5,include,2260,0.6532
4d11b9cefc3b,include,2261,0.6532
cc89f94cab93,include,2262,0.6532
4b8f0c9e9e2b,include,2263,0.6532
15ecb0ef5f59,include,2264,0.6532
fbe180e5bdbd,include,2265,0.6532
ed31318415e5,include,2266,0.6532
5606f9f0ff9b,include,2267,0.6532
ce489954916a,include,2268,0.6532
ac9d281a5275,include,2269,0.6532
cd6d281e7994,include,2270,0.6532
b9148d174e78,include,2271,0.6532
115ffebbcdec,include,2272,0.6532
e3a08b8c3c30,include,2273,0.6532
0955776ff753,include,2274,0.6531
79930ebf9642,include,2275,0.6531
ed8c26ba3c58,include,2276,0.6531
a7888a5a44eb,include,2277,0.6531
8947e08ee151,include,2278,0.6531
b4c21685520a,include,2279,0.6531
98b73cdcc6a5,include,2280,0.6531
bed8bb091128,include,2281,0.6531
f626111b5d1f,include,2282,0.6531
6bb23a58b230,include,2283,0.6531
ef677dea76de,include,2284,0.6531
0326d9893d11,include,2285,0.6531
b2671913d4f0,include,2286,0.6531
b470f6cdffdd,include,2287,0.6531
b0bd4009b6e5,include,2288,0.6531
011387866a8b,include,2289,0.6531
e0ed28a14c2a,include,2290,0.6531
5ce743f32591,include,2291,0.6531
d8bd09541c95,include,2292,0.6531
85a23011fa54,include,2293,0.6531
0419801c5ed8,include,2294,0.6531
f07fc89e6432,include,2295,0.6531
e60a58d4d883,include,2296,0.6531
8900d9c40836,include,2297,0.6531
13f099e424b9,include,2298,0.6531
db98fdd34274,include,2299,0.6531
199b9e822698,include,2300,0.6531
580aa14135e6,include,2301,0.6531
a367ee5313d2,include,2302,0.6531
993fb6f2e1a5,include,2303,0.6531
399db41f0f9d,include,2304,0.6531
af0fabc3dc5c,include,2305,0.6531
4199e72a2bd9,include,2306,0.6531
8d2ab04f27ab,include,2307,0.6531
9fdb90e310b8,include,2308,0.6531
1c29e947681c,include,2309,0.6531
6804b832fc40,include,2310,0.6531
4fd0bc22d868,include,2311,0.6531
6459915c8dcf,include,2312,0.6530
88e4367e3778,include,2313,0.6530
2970b0f6fd48,include,2314,0.6530
79533920e8b7,include,2315,0.6530
e14a83eed304,include,2316,0.6530
97f8ca57e4d1,include,2317,0.6530
78294c107a8e,include,2318,0.6530
434f41a104c0,include,2319,0.6530
219a1ef86f5d,include,2320,0.6530
6f0e0f53b817,include,2321,0.6530
b4956e6c6ecb,include,2322,0.6530
f8f11fad6423,include,2323,0.6530
58c1ecae90f8,include,2324,0.6530
be11414e791a,include,2325,0.6530
f6e3e5efa53c,include,2326,0.6530
95588869d78d,include,2327,0.6530
8a7d4e6bffd3,include,2328,0.6530
be3c475dcfac,include,2329,0.6530
28e1fdc069a9,include,2330,0.6530
a1de67fd60d2,include,2331,0.6530
cd9b7c83ff08,include,2332,0.6530
7cf35eec4ed6,include,2333,0.6530
906a0ecb339e,include,2334,0.6530
9d1e83eeca9a,include,2335,0.6530
35fcc4cdb582,include,2336,0.6530
9944c0168f3d,include,2337,0.6530
be7aeba812ae,include,2338,0.6530
89fe0d886cd5,include,2339,0.6530
958ededa876e,include,2340,0.6530
389cd1392f94,include,2341,0.6530
abc5244db544,include,2342,0.6530
358d898e6f9c,include,2343,0.6530
29c50ea45ebe,include,2344,0.6530
3d9a0558ebf2,include,2345,0.6530
9ccbca9ab3c2,include,2346,0.6530
0ecfe9c0fed7,include,2347,0.6530
bda2c7701949,include,2348,0.6530
6a54e3dfb9d9,include,2349,0.6529
a6fb0889e4ce,include,2350,0.6529
e725aca0dd2a,include,2351,0.6529
852e179bc9e0,include,2352,0.6529
1a0199482fcc,include,2353,0.6529
01a1ecaddb94,include,2354,0.6529
71cfc8234415,include,2355,0.6529
0c968a9296b2,include,2356,0.6529
0c8c57c8b67b,include,2357,0.6529
14b874d32300,include,2358,0.6529
05f06095a69e,include,2359,0.6529
9bcda26ba785,include,2360,0.6529
1d318d2aff1b,include,2361,0.6529
85638e6d6744,include,2362,0.6529
87355a9e4b6f,include,2363,0.6529
2d5a7cc65696,include,2364,0.6529
4f94f57b08fb,include,2365,0.6529
fe0fa6a1508e,include,2366,0.6529
b3e1f501b396,include,2367,0.6529
1dc5770d94a9,include,2368,0.6529
9b3c6ea2cab8,include,2369,0.6529
391986a42f35,include,2370,0.6529
3d23dae5f571,include,2371,0.6529
6d9c0191d050,include,2372,0.6529
c64e91a7d47d,include,2373,0.6529
6f2e018402be,include,2374,0.6529
c4d2efe62203,include,2375,0.6529
06494e31ea00,include,2376,0.6529
717805b01467,include,2377,0.6529
50117aa6c2bd,include,2378,0.6529
d89b6cfb4c26,include,2379,0.6529
d1f6d73a63ec,include,2380,0.6529
da5e3922d451,include,2381,0.6529
af235653c19e,include,2382,0.6529
81a0f0ec06d3,include,2383,0.6529
4b1086a49841,include,2384,0.6528
265227e71292,include,2385,0.6528
e3c53f4280cf,include,2386,0.6528
e3c53f4280cf,include,2387,0.6528
23891da3c8d0,include,2388,0.6528
bf52c55b2615,include,2389,0.6528
9017dc64e33f,include,2390,0.6528
bd27dbccdec7,include,2391,0.6528
0de75f167da2,include,2392,0.6528
b0d639d9a1ef,include,2393,0.6528
9db2afb6821f,include,2394,0.6528
d47b4c1dfb23,include,2395,0.6528
bf6bfac8ba8f,include,2396,0.6528
c5067c828f4b,include,2397,0.6528
70c24af033e9,include,2398,0.6528
d81daefea5e1,include,2399,0.6528
3cca58b5e55f,include,2400,0.6528
59b02b43eeb6,include,2401,0.6528
248782863376,include,2402,0.6528
a2efbaf14590,include,2403,0.6528
15954dd03899,include,2404,0.6528
46a84d644f88,include,2405,0.6528
817a28486638,include,2406,0.6528
4bf145be7a93,include,2407,0.6528
4aae3f4ecb67,include,2408,0.6528
2616b05c1e88,include,2409,0.6528
f2a455000f2a,include,2410,0.6528
e2c6dfdc3e91,include,2411,0.6528
ba632b96a4ab,include,2412,0.6528
c7679a7ea502,include,2413,0.6528
389fef924440,include,2414,0.6528
a603e283e0cf,include,2415,0.6527
7efb288b26ee,include,2416,0.6527
1855f77670eb,include,2417,0.6527
9bd31de8fb30,include,2418,0.6527
36f177ba538a,include,2419,0.6527
c51c4d86298d,include,2420,0.6527
1c90d8e9e2ae,include,2421,0.6527
60485dfabc0c,include,2422,0.6527
fd2dff08ca62,include,2423,0.6527
21be325c2454,include,2424,0.6527
110acd221366,include,2425,0.6527
bfd13c680dfb,include,2426,0.6527
04b242aeef3f,include,2427,0.6527
ec71225546a5,include,2428,0.6527
174773623eb2,include,2429,0.6527
b9c677158cd2,include,2430,0.6527
0f51538d4187,include,2431,0.6527
6b7caa318547,include,2432,0.6527
beaf3487d496,include,2433,0.6527
2cc89ef488ca,include,2434,0.6527
74787bc29ec9,include,2435,0.6527
40688b7b3cf4,include,2436,0.6527
ec126e2da551,include,2437,0.6527
69d786e94bcc,include,2438,0.6527
2bbe3d20e73a,include,2439,0.6527
79f25aea6717,include,2440,0.6527
236750d195e6,include,2441,0.6527
29b8727e9670,include,2442,0.6527
d4fb43512ad5,include,2443,0.6526
9c24abbb0013,include,2444,0.6526
0ca6c42d99a9,include,2445,0.6526
0bac9f801b02,include,2446,0.6526
4ef1fb3004bd,include,2447,0.6526
530fe7b50d1b,include,2448,0.6526
851cb5f085fa,include,2449,0.6526
988901c9af0c,include,2450,0.6526
0f597d002f40,include,2451,0.6526
f3a3b81af9bd,include,2452,0.6526
b4359a444cfb,include,2453,0.6526
ff9e56cf112f,include,2454,0.6526
75fc004294e2,include,2455,0.6526
697aec8048eb,include,2456,0.6526
8d50523258ba,include,2457,0.6526
390b6c220ab6,include,2458,0.6526
c5c70b68249b,include,2459,0.6526
689b0fba3ea1,include,2460,0.6526
f0823fdd0f77,include,2461,0.6526
36f1073d3a84,include,2462,0.6526
bfb041fe971e,include,2463,0.6526
e545dbcc0163,include,2464,0.6526
ad570039d5cb,include,2465,0.6526
5f7cc73a1b05,include,2466,0.6526
adb09795d82f,include,2467,0.6526
8767284d28a2,include,2468,0.6526
3e431dcd42cf,include,2469,0.6525
0efdf5811648,include,2470,0.6525
5f5e876046e8,include,2471,0.6525
223c1b7557b2,include,2472,0.6525
ca6a49b52969,include,2473,0.6525
5bd43897ad17,include,2474,0.6525
40287b91493e,include,2475,0.6525
082de7b377fe,include,2476,0.6525
139bbb17a71c,include,2477,0.6525
4c4f69c13086,include,2478,0.6525
27b6728f6ea0,include,2479,0.6525
17bcea54a247,include,2480,0.6525
c7adafc69b75,include,2481,0.6525
9c0ebeda77b5,include,2482,0.6525
8af0b72fbbe5,include,2483,0.6525
cae62db4b481,include,2484,0.6525
5af4c8f5ff7d,include,2485,0.6525
f925fb295f0f,include,2486,0.6525
916dcba1774f,include,2487,0.6525
ac1404b33a61,include,2488,0.6525
5383de88a31f,include,2489,0.6525
04285bcb0221,include,2490,0.6525
0f6913ca8c7f,include,2491,0.6525
b6bdf9133adb,include,2492,0.6525
f3f1e284b9f4,include,2493,0.6525
95662dc0c93e,include,2494,0.6525
cc92ea951274,include,2495,0.6525
8e35074ca661,include,2496,0.6525
7db6c608f9e6,include,2497,0.6525
5d06d18c2d23,include,2498,0.6525
6c9ad0da68b0,include,2499,0.6524
eb529e58e8ac,include,2500,0.6524
86ef87b3ed13,include,2501,0.6524
51fa5fd0c92a,include,2502,0.6524
4180210368af,include,2503,0.6524
ccb38f75da3c,include,2504,0.6524
98f6393433a0,include,2505,0.6524
d8e697edd7c3,include,2506,0.6524
b2aee36cc033,include,2507,0.6524
0f7856a5d245,include,2508,0.6524
4ef2eafeedc0,include,2509,0.6524
e1b491488907,include,2510,0.6524
1874b37c6aed,include,2511,0.6524
9226536b2e0a,include,2512,0.6524
67227308a4a7,include,2513,0.6524
0d9a52ea89bb,include,2514,0.6524
ea8f374b869d,include,2515,0.6524
b0b89771c104,include,2516,0.6523
d3ed6e3e12e9,include,2517,0.6523
341ebe678bcf,include,2518,0.6523
9dacb5487a88,include,2519,0.6523
085ec246bb1d,include,2520,0.6523
9352482a3b91,include,2521,0.6523
4fd3362a7f6b,include,2522,0.6523
8d900dc63f79,include,2523,0.6523
932a40f6437e,include,2524,0.6523
495c7bc9840a,include,2525,0.6523
fd11662bb9b4,include,2526,0.6523
5d885776a7f9,include,2527,0.6523
393062163c65,include,2528,0.6523
08b72d7f154e,include,2529,0.6523
48006d1b755e,include,2530,0.6523
750dcc98e742,include,2531,0.6523
9fc555dc27e5,include,2532,0.6522
1b15f9543ab4,include,2533,0.6522
87f83bea866e,include,2534,0.6522
ce98c1df7f94,include,2535,0.6522
ca68874e8d57,include,2536,0.6522
df615a56da6a,include,2537,0.6522
32ecaf60c172,include,2538,0.6521
26ad3f9d2c9b,include,2539,0.6521
f6036d46deb8,include,2540,0.6521
c2e177aa7725,include,2541,0.6521
4e5a155b11fe,include,2542,0.6521
ffc34318e55e,include,2543,0.6521
ce5589aaf638,include,2544,0.6521
7e4cf2c04e5f,include,2545,0.6521
479accacf668,include,2546,0.6521
aa8fb33fb90f,include,2547,0.6521
15db363856f3,include,2548,0.6521
39c957313bd1,include,2549,0.6521
2bfa30aefa31,include,2550,0.6521
7757b0d161e8,include,2551,0.6521
221ee51dfa9c,include,2552,0.6521
992728baff7a,include,2553,0.6521
4b5f87ce3013,include,2554,0.6521
da3383e071ae,include,2555,0.6520
f5367dca5ead,include,2556,0.6520
0cd957e223ad,include,2557,0.6520
46747251da24,include,2558,0.6520
b8ac945260d6,include,2559,0.6520
b8ac945260d6,include,2560,0.6520
b8ac945260d6,include,2561,0.6520
b8ac945260d6,include,2562,0.6520
b8ac945260d6,include,2563,0.6520
b8ac945260d6,include,2564,0.6520
3415b7e66e1a,include,2565,0.6520
9b0178255b11,include,2566,0.6520
9f4ff4d68c51,include,2567,0.6520
050e8221baa6,include,2568,0.6520
9d8b9b1a4e76,include,2569,0.6520
918819c5797b,include,2570,0.6520
bb10835d7c4c,include,2571,0.6520
bc2499932eed,include,2572,0.6520
e55d967f4783,include,2573,0.6519
6efded9e824a,include,2574,0.6519
0a334a095554,include,2575,0.6519
00a87d2f3a7a,include,2576,0.6519
c94ac602d3c2,include,2577,0.6519
ee9ac4d0761e,include,2578,0.6519
938d7df149bf,include,2579,0.6519
473d4881d50c,include,2580,0.6519
150d6693471e,include,2581,0.6519
cc270c3a7bb5,include,2582,0.6519
1a05f3c9e973,include,2583,0.6519
93b2a1f9728f,include,2584,0.6519
4b7781910062,include,2585,0.6519
5a5c11d1edc9,include,2586,0.6518
b6ef44401f27,include,2587,0.6518
2e46827349ad,include,2588,0.6518
c09c5e4030b9,include,2589,0.6518
eed156cf9b34,include,2590,0.6518
bed84daa9356,include,2591,0.6518
45fcdf20c8a1,include,2592,0.6518
d0e44b323ad8,include,2593,0.6518
dd76a38811a1,include,2594,0.6518
2fb1f1906be2,include,2595,0.6518
0ffc0a6b12e2,include,2596,0.6518
c1004a22fdb5,include,2597,0.6518
639276371e64,include,2598,0.6518
aeded818fc67,include,2599,0.6517
8bb680c2fb8b,include,2600,0.6517
3f1fa2c6191f,include,2601,0.6517
154d9e2f9694,include,2602,0.6517
0c3d316df738,include,2603,0.6517
7eb3d8147772,include,2604,0.6517
f95baa9af311,include,2605,0.6517
f2602c702d85,include,2606,0.6517
89d075146591,include,2607,0.6517
705c949143bc,include,2608,0.6517
4d9a30b87304,include,2609,0.6517
8273e177c43d,include,2610,0.6517
b5e918356f4f,include,2611,0.6517
8e9b91bf70a1,include,2612,0.6516
29d0b80befa9,include,2613,0.6516
4a90cbd4f6ce,include,2614,0.6516
e88fe72cb6fe,include,2615,0.6516
cc8cb8af742f,include,2616,0.6516
4f371e712f42,include,2617,0.6516
f32c06524aa3,include,2618,0.6516
824f8aa3a7f5,include,2619,0.6516
40a3c608cd3f,include,2620,0.6516
232e794f03e5,include,2621,0.6516
6c7fe2ddfc94,include,2622,0.6516
0fc8ef082679,include,2623,0.6516
614818b70cb5,include,2624,0.6516
f191fdf66983,include,2625,0.6516
7f744e8e8e04,include,2626,0.6516
3539262c22ce,include,2627,0.6516
8d51c7bfe5d6,include,2628,0.6516
096e80deac90,include,2629,0.6515
fa293e133c2d,include,2630,0.6515
a8cc992dba56,include,2631,0.6515
106ca44e1bb1,include,2632,0.6515
16f65dc80e79,include,2633,0.6515
3fbfe4d012a6,include,2634,0.6515
56169df2a739,include,2635,0.6515
8baaac32631e,include,2636,0.6515
f8a9dd854c13,include,2637,0.6514
d17320248312,include,2638,0.6514
133340424a15,include,2639,0.6514
209b60e39ac4,include,2640,0.6514
99429efc1f8c,include,2641,0.6514
369b9a2cd2dc,include,2642,0.6514
de2bfbd96a31,include,2643,0.6514
9b1a3512f0c4,include,2644,0.6514
ce0d033d04f1,include,2645,0.6514
08a2d891de71,include,2646,0.6514
c95ec07122fd,include,2647,0.6513
337857fcde38,include,2648,0.6513
0ac0e371d0e6,include,2649,0.6513
0adcd17623a1,include,2650,0.6513
e2ab2ee964f2,include,2651,0.6513
76cb59d4aa93,include,2652,0.6513
5d854752d1e9,include,2653,0.6513
9306729ec543,include,2654,0.6513
4155c3f9f894,include,2655,0.6513
a441a62e0800,include,2656,0.6512
093c5f43ec87,include,2657,0.6512
722ec8f0e5c6,include,2658,0.6512
7f76be2e4d1a,include,2659,0.6512
4bd6287860da,include,2660,0.6512
1b5ac404ab8e,include,2661,0.6511
e83bed322a34,include,2662,0.6511
e83bed322a34,include,2663,0.6511
d24e03b639fc,include,2664,0.6511
a64a61143fdb,include,2665,0.6511
125223a06a2c,include,2666,0.6511
24db921bcfe7,include,2667,0.6511
aec9319e6bc0,include,2668,0.6511
ce0ffad1a7a5,include,2669,0.6510
eff19997af38,include,2670,0.6510
8aae98f409fd,include,2671,0.6510
e7e6e8314640,include,2672,0.6510
43e64439c654,include,2673,0.6510
8873b0e7f615,include,2674,0.6510
dfb5384e4aec,include,2675,0.6510
0c4fc279c3d0,include,2676,0.6510
362928c90594,include,2677,0.6509
53c9ac98ff14,include,2678,0.6509
ffc7d9a13548,include,2679,0.6509
3e4b26f41986,include,2680,0.6508
fe2b1307d958,include,2681,0.6508
70eb2ca76eac,include,2682,0.6508
a217e4d20ae8,include,2683,0.6508
0c096ea91205,include,2684,0.6508
44726c2d87a5,include,2685,0.6508
9474227ca608,include,2686,0.6507
d3580aed27bb,include,2687,0.6507
93f7f246ed8b,include,2688,0.6506
7ec813047a8e,include,2689,0.6505
9b91627b0691,include,2690,0.6505
3ba9ef683b8e,include,2691,0.6505
ad4a32b0959a,include,2692,0.6504
e171dadde4cd,include,2693,0.6504
dfb8c7bf0113,include,2694,0.6503
fcd1915442fd,include,2695,0.6503
8cab125cea77,include,2696,0.6502
bba249f2350e,include,2697,0.6502
a348f6cdccfd,include,2698,0.6502
c60f7a25291e,include,2699,0.6500
f8e081084cb9,include,2700,0.6500
e3efe8612f0d,include,2701,0.6497
128362c32534,include,2702,0.6496
8c4888f1458c,include,2703,0.6496
7ea7183930ec,include,2704,0.6496
7ad8cc597b38,include,2705,0.6495
3b5cd563423f,include,2706,0.6489
0e0bb248329b,include,2707,0.6487
51fc86d545c0,include,2708,0.6427
